Supermercado,Fecha_extraccion,Categoria,Articulo,Precio
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Aji Cubanela, Lb",0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Ají Gustoso Pack1/2 Lb,135.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Ají Jalapeño / Chili Pepper, Paq 8oz",50.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Ajo Selecto Premium Lb,0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Albahaca Verde / Creen Basil Pack 8oz,210.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Alcachofa Frescas Importada / Artichoke, Lb",0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Alfalfa Leasa Brotes / Alfalfa Leasa Sprouts 5 Oz,175.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Apio Fresco, lb",0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Auyama Fresca Lb,0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Berenjena China, Lb",0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Berenjena Morada, lb",0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Brocoli Fresco, lb",0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Bulbo de Hinojo / Annise Fennel, Lb",50.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Calabaza Tallada De Halloween Grande,1295.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Calabaza Tallada De Halloween Mediana,1250.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Carrots / Zanahoria Mini, Pack 1 Lb",199.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,"Cebolla Amarilla, lb",0.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Cebolla Perla Amarilla Pack 8oz,325.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Cebolla Perla Blanca Pack 10oz,519.0
Fruttissimo Market,04-09-2025 09:56:19,Vegetales,Cebolla Perla Roja Pack 10oz,495.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Cebolla Roja, lb",0.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Cilantrico / Verduras / Recaito 8oz Pack,95.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Coliflor - Colores Importado (Cauliflower) Pack,289.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Coliflor Fresco, lb",0.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Coliflor Importado Fresco, Pack",285.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Cúrcuma Fresca Lb,99.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Endivia Belga Verde, Lb",625.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Esparragos Verdes Lb,395.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Espinaca / Spinach - Lucas Pérez Pack 8oz,195.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Espinaca Criolla Pack 1/2 Llb,0.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Hongos Champiñones, Rebanados Lb",0.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Jengibre Fresco, lb",129.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Lechuga Escarola / Endivia, Und",99.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Lechuga Repollada, Lb",0.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Lechuga Rizada / Dulce, Und",0.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,"Lechuga Romana, lb",0.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Maíz Baby Pack,225.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Maíz Dulce Pack 3 Und,0.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Member's Selection Pimienta Negra Molida / Black Pepper 16 oz,689.0
Fruttissimo Market,04-09-2025 09:56:27,Vegetales,Nabo Lb,0.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Papa Selecta Lb,0.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Papas Petit Gourmet Pack1 Lb,79.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Penca Aloe Vera / Sábila - Lb,45.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Pepino Fresco - Lb,23.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Pepino Mini Crunch - Paq 5 Und,64.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Perejil Liso Pack lb,175.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Perejil Rizado Pack lb,175.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,"Pimientos Amarillos, lb",0.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,"Pimientos Rojo, Lb",0.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,"Pimientos Verdes, Lb",0.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Puerro Fino Lb,175.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Puerron / Puerro Grueso Paq.1/2 Lb,125.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Rabanitos Bebe - Pack 1lb,89.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Radicchio Imbportado Lb,375.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Remolacha Fresca Lb,49.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Repollo Blanco Und,130.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Repollo Chino Lb,0.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Repollo Morado - Criollo lb,75.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Repollo Morado - Importado Und,99.0
Fruttissimo Market,04-09-2025 09:56:35,Vegetales,Rúcula / Urugula Lucas Pérez Pack 8oz,159.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Soya Germinada / Brotes de Soya Pack,95.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,"Tayota Criolla, Lb",29.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Tomate Bugalu Lb,0.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Tomate Cherry Pack lb,0.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Tomate Cherrys -Pack 2 lb,195.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,"Tomate Cherrys Fresh, Pack 12 Onz",89.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Tomate Ensalada Lb,0.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,"Tomate Racimo / Hidroponico, Lb",95.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Vainitas Chatas Paq 1/2 lb,129.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Vainitas Italianas Paq 1/2 lb,129.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Zanahorias Frescas Lb43,0.0
Fruttissimo Market,04-09-2025 09:56:44,Vegetales,Zukini Fresco lb,74.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,"Aguacate Verde, Und",55.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Banana / Guineos Maduros Orgánico Lb,29.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Blackberry / Moras Pack 6oz,525.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Blueberry / Arandanos Pack 6oz,0.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Caja Manzanas Amarillas / Golden Delicious 39lb,4995.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Caja Manzanas Rojas / Red Delicious 39lb,0.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Caja Manzanas Verdes / Granny 39lb,4695.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,"Caja Peras Verdes, 40lb / 100 und",5350.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Caja Uva Negra Sin Semillas 8.16 kg / 18 lb,4895.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Caja Uva Roja Fresca 8.16 kg / 18 lb (Red Globe),0.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Caja Uva Roja Sin Semillas 8.16 kg / 18 lb,4895.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Caja Uva Verde Sin Semilla Fresca / 8.16 kg / 18 lb,4895.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Caqui / Kaki Fresco Lb,625.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,"Carambola, Lb",69.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Cari Bananos Deshidratados 60g,0.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Cari Mangos Deshidratados Lonjas 50g,0.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Cari Mangos Deshidratados Tiras 50g,0.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Cari Piñas Deshidratadas 40g,0.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,Cari Plátanos Maduros Deshidratados 60g,0.0
Fruttissimo Market,04-09-2025 09:58:23,Frutas,"Castañas Italianas XXL, Pack 25 Lb",899.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Cereza Cherrys LB,425.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Chinola / Maracuya Pack 2lb,149.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Chiquita Blueberries Medly 4way 12 oz,595.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Ciruelas Negras Lb,295.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Ciruelas Rojas Pack Lb,295.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Coco de Agua Und,99.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Coco Seco Und,75.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Cajuil & Cranberries 3oz,199.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Chips de Coco 1.5oz,119.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Dátiles Deshidratados 3oz,145.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Granola con Cranberries 3oz,160.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Jengibre deshidratado 3oz,160.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Kiwi Deshidratado 3oz,179.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Piña Deshidratada 3oz,195.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Semillas de Cajuil 3oz,199.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Eloys Semillas SuperMix 3oz,199.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Frambuesas Frescas – Pack 6 oz,695.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Fresas / Strawberries - Deshidratadas Eloys / Pack 85gr,245.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Fresas / Strawberries - Deshidratadas lb,860.0
Fruttissimo Market,04-09-2025 09:58:30,Frutas,Fresas / Strawberries - Frescas Pack 347gr,275.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Fresas / Strawberries Congeladas - lb,149.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granada / Punica Granatum Lb,649.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granadillo Und,325.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granadina Pack,89.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Manzanas Amarillas / Golden Delicious Lb,129.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Manzanas Gala / Apples Royal Gala Lb,130.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Manzanas Rojas / Red Delicious Lb,0.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Manzanas Verdes / Granny Lb,120.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,"Granel Pera Bosc Marrón, Lb",195.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,"Granel Peras Asistica, Lb",375.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,"Granel Peras Criollas (Casimiroa Edulis), Und",75.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,"Granel Peras Rojas (Pear Red), LB",179.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Peras Verdes Lb,135.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Uva Negra sin Semilla 907 g / 2 lb,549.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Uva Roja Fresca 907 g / 2 lb (Red Globe),78.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Uva Rojas Sin Semilla 907 g / 2 lb,549.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Granel Uva Verde Sin Semilla 907 g / 2 lb,549.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Guanábana Verde Und,695.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Guayaba Fresca Lb,95.0
Fruttissimo Market,04-09-2025 09:58:40,Frutas,Guineos Verdes lb,24.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Kiwi Fresco Lb,350.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Lechosa / Papaya Und,145.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Limón Amarillo Caja 37lb,5725.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,"Limón Amarillo, Lb",189.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Limón Persa lb,65.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Lulo Congelado Pack Lb,229.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Lychee lb,325.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Mandarinas Importadas / Clementinas Caja 33lb,4900.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Mandarinas Importadas / Clementinas lb,149.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Mango Temporada Lb / Mango Orgánico Temporada Lb,55.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Mangostino Importado1Lb,0.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Melon Amarillo / Canario Und,145.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Melon Blanco Und,145.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Melon Cantaloupe Und,125.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Melon Tropical / Charentais Und,215.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Naranja Agria und,19.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Naranja Dulce Pack 5lb,0.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,"Naranjas Navel Ca, Lb",125.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,Naranjilla / Lulo Fresco Lb,229.0
Fruttissimo Market,04-09-2025 09:58:47,Frutas,"Nectarines, Lb",295.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,"Nispero, Lb",79.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Pack Manzana Gala 3lb,368.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Pack Manzana Verde / Pack Apple Granny 3lb,440.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Pack Manzanas Amarillas / Golden Delicious 3lb,379.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Pack Manzanas Rojas / Apples Red Delicius 3lb,329.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,"Pasas Racimales Solo Sol, Lb",295.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Piña Fresca MD2 Und,149.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Pitahaya Blanca / Dragon Fruit Lb,0.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Pitahaya Roja Lb,229.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Rambutan lb,325.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,"Sandia / Wáter Melón, und",950.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Smoothie Antioxidante 150g,119.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Smoothie Detox 150g,119.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Smoothie Relajante 150g,119.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,"Tamarillo / Tomatillo (Tomate de Arbol), Congelado lb",229.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,"Tamarillo / Tomatillo (Tomate de Arbol), Fresco Lb",225.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Tamarindo Fresco Pack 1 Lb,79.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,"Toronja Criolla, Pomelo und",95.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,"Toronjas Importadas, lb",189.0
Fruttissimo Market,04-09-2025 09:58:57,Frutas,Uchuva Congeladas Pack 2.2 lB,629.0
Fruttissimo Market,04-09-2025 09:59:09,Frutas,Uchuva Fresca Pack 347gr,225.0
Fruttissimo Market,04-09-2025 09:59:09,Frutas,Zapote lb,99.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,Batata Americana Lb,89.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,Batata Criolla Lb,47.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,"Cepa De Apio, Lb",95.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,Ñame Fresco Pack 3Lb,205.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,Plátano Maduro Und,25.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,Plátano Verde Und (Barahonero),30.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,Yautía Amarilla Pack Lb,110.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,Yautía Blanca Pack Lb,110.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,Yautía Morada Pack Lb,110.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,"Yuca Parafinada, Pack 2Lb",75.0
Fruttissimo Market,04-09-2025 10:00:51,Víveres,"Yuca Selecta, Pack 2Lb",69.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Bonne Chance Golden Edition Moscato Bot. 750ml,550.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Cava Pata Negra Brut 75 Cl,950.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Cava Pata Negra Rosado 75 Cl,1050.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Cerveza Presidente Light – Caja 24 Unid. / 12 oz,2450.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Cerveza Presidente Light – Caja 24 Unid. / 22 oz,3450.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Cerveza Presidente Regular Pilsener – Caja 24 Unid. / 12 oz,2450.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Cerveza Presidente Regular Pilsener – Caja 24 Unid. / 22 oz,3450.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,El Mayu Manzana Sidra Bot. 750ml,220.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,El Mayu Rosa Bot. 750ml,220.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Frontera Vino Tinto Merlot 750 ml,595.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Frutaysol Hierbas Sin Bot. 700ml,0.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Frutaysol Manzana Sin Bot. 700ml,0.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Frutaysol Melocotón Sin Bot. 700ml,0.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Monte Santi Bellini Smoothsecco Bot. 750ml,550.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Monte Santi Mdulce Bot. 750ml,550.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Monte Santi Mimosa Smoothsecco Bot. 750ml,550.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Monte Santi Msecco Bot. 750ml,550.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Monte Santi Rossini Smoothsecco Bot. 750ml,550.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,Monte Santi Spritz Bitter Orange Bot. 750ml,550.0
Fruttissimo Market,04-09-2025 10:09:20,La Bodega,"Ron Barceló Añejo, 700 ml",565.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Barceló Imperial Onyx, 700 ml",1550.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Barceló Imperial Premium Blend 40 Aniversario, 700 ml",8350.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Barceló Imperial Rare Blends Maple Cask, 700 ml",1750.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Barceló Imperial Rare Blends Porto Cask, 700 ml",1825.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Barceló Imperial, 700 ml",1275.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Brugal 1888 Gran Reserva Familiar, 700 ml",2350.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Brugal Añejo Superior, 700 ml",585.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Brugal Doble Reserva, 700 ml",855.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Brugal Extra Viejo Reserva Familiar, 700 ml",645.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Brugal Leyenda 5to Aniversario, 700 ml",1375.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Brugal Leyenda, 700 ml",1250.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Brugal XV Noble Selección, 700 ml",675.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Punta Cana Club Espléndido, 700 ml",1790.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Ron Punta Cana Club Tesoro, 700 ml",2200.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,Smirnoff ICE Vodka Green Apple,149.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,"Smirnoff ICE Vodka Original, 12 oz",129.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,Vino 19 Crimes 2020 Red Wine Bot. 750ml,1700.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,Vino Amboscato Bianco Bot. 750ml,900.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,Vino Amboscato Rosa Bot. 750ml,900.0
Fruttissimo Market,04-09-2025 10:09:30,La Bodega,Vino Amboscato Tinto Bot. 750ml,900.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,"Vino Apothic Crush Smooth Red Blend, 750 ml",1220.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,"Vino Apothic White, 750 ml",1220.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Beringer White Zinfandel Bot. 750ml,950.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,"Vino Blanco Santa Rita 120 Reserva Especial Sauvignon Blanco 2019, 750 ml",1235.0
FRUTTISSIMO,04-09-2025 10:09:39,La Bodega,"Vino Carlo Rossi California Red, 750 ml",525.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Cordero con Piel de Lobo Malbec Bot. 750ml,849.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Crane Lake Red Blend Bot. 750ml,899.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Crane Lake Sweet Red Bot. 750ml,899.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Crane Lake White Zinfandel Bot. 750ml,899.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Eva Paradise Macabeo Moscatel Bot. 1500ml,990.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Eva Paradise Macabeo Moscatel Bot. 750ml,499.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Eva Paradise Rosado Tempranillo Bot. 1500ml,990.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Eva Paradise Rosado Tempranillo Bot. 750ml,499.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Eva Paradise Tinto Tempranillo Bot. 1500ml,990.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Eva Paradise Tinto Tempranillo Bot. 750ml,499.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Farnese Edizione Cinque Autoctoni Bot. 750ml,3750.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Frontera Sweet Red Concha y Toro Bot. 750ml,695.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,"Vino JP. Chenet ICE EDITION Rose, 750 ml",730.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Middle Sister Drama Queen Pinot Grigio Bot. 750ml,899.0
Fruttissimo Market,04-09-2025 10:09:39,La Bodega,Vino Middle Sister Sweet Moscato Sweet & Sassy Bot. 750ml,899.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino Middle Sister Sweet Red Sweetie Pie Bot. 750ml,899.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino Moscatino Rosado Dulce Bot. 750ml,750.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino Mystik Dark Red Bot. 750ml,640.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino Palo Alto Cabernet Sauvignon Reserva I Bot. 750ml,945.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,"Vino Ribera del Duero Protos Gran Reserva, 750ml",5415.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino Rosso Toscana Bot. 750ml,950.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino RRR Tres Erres Blanco Semi Dulce Bot. 750ml,625.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino RRR Tres Erres Tinto Bot. 750ml,625.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino Six Eight Nine 689 Red Bot. 750ml,1550.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino Tinto 19 Crimes Cali Red Snood Dogg 2019 Bot. 750ml,1425.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,"Vino Tinto 19 Crimes The Warden, 750 ml",2450.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,"Vino Tinto Casillero del Diablo Carmenere, 750 ml",865.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,"Vino Tinto Santa Rita 120 Reserva Especial Merlot 2018, 750 ml",1235.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,Vino Tinto Valduero Una Cepa 75 Cl,4550.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,"Vodka Absolut, 750 ml",1199.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,"Vodka Eristoff, 700 ml",815.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,"Vodka Grey Goose Original, 750 ml",1990.0
Fruttissimo Market,04-09-2025 10:09:49,La Bodega,"Vodka Skyy, 700 ml",1100.0
